Date,Range_W_F1,Range_W_F2,Range_C_F1,Range_C_F2,Range_O_F1,Range_O_F2
11-09-1986,0.016790518,0.014627272,0.009836145,0.010777625,0.0108815,0.020202707
12-09-1986,0.015564517,0.015504187,0.018018506,0.013857035,0.025697345,0.019802627
15-09-1986,0.011650617,0.013579258,0.009836145,0.00619197,0.024692613,0.025516595
16-09-1986,0.017225306,0.012530284,0.025807884,0.012345836,0.010384309,0.011928571
17-09-1986,0.017358199,0.013474699,0.045284865,0.012213892,0.016807118,0.015748357
18-09-1986,0.013605652,0.008691508,0.04230238,0.012066511,0.008333382,0.013658749
19-09-1986,0.019570096,0.017291497,0.024097552,0.012103022,0.029229638,0.01169604
22-09-1986,0.023077947,0.0166263,0.018018506,0.018349139,0.043744549,0.025566781
23-09-1986,0.023077947,0.019570096,0.031044622,0.025070951,0.025667747,0.030771659
24-09-1986,0.022901764,0.018456085,0.018692133,0.019074148,0.031498667,0.01342302
25-09-1986,0.009624713,0.006845993,0.011764842,0.016620881,0.032523192,0.013712262
26-09-1986,0.014306396,0.009699397,0.01607047,0.013831479,0.020202707,0.015686596
29-09-1986,0.013145729,0.010541545,0.031119909,0.02695581,0.015873349,0.019268419
30-09-1986,0.020542272,0.026873018,0.030771659,0.021277398,0.009930568,0.011560822
01-10-1986,0.021526334,0.022063245,0.012739026,0.010723963,0.020040751,0.011605546
02-10-1986,0.022100347,0.020775063,0.015703392,0.016238516,0.009930568,0.007677581
03-10-1986,0.028665856,0.026516705,0.030503454,0.03022208,0.020000667,0.013526776
06-10-1986,0.016997576,0.011583141,0.024097552,0.017070116,0.006153866,0.011834458
07-10-1986,0.022599832,0.016338662,0.012139755,0.011412392,0.020325903,0.011834458
08-10-1986,0.01407813,0.011516442,0.007604599,0.009992945,0.032131278,0.021464239
09-10-1986,0.019364367,0.016045649,0.016529302,0.012703064,0.011928571,0.003868477
10-10-1986,0.010999194,0.009434032,0.010518504,0.008462674,0.015748357,0.005785937
13-10-1986,0.027299238,0.026366876,0.00752449,0.00707717,0.013658749,0.011385322
14-10-1986,0.014388737,0.013047715,0.004542021,0.00710735,0.013632149,0.00951482
15-10-1986,0.012624153,0.010275663,0.012195273,0.012829827,0.011834458,0.003838776
16-10-1986,0.012762252,0.009416265,0.012251302,0.010035927,0.015686596,0.007648221
17-10-1986,0.01179152,0.011267725,0.007627802,0.007137789,0.007827829,0.003809528
20-10-1986,0.021353124,0.017601195,0.037513776,0.031032109,0.033044795,0.026668247
21-10-1986,0.025339932,0.02016567,0.026511126,0.020819628,0.00781254,0.007662873
22-10-1986,0.012121361,0.011823694,0.011560822,0.012303641,0.009775249,0.009606222
23-10-1986,0.013049337,0.011899454,0.019048195,0.015225208,0.00781254,0.007692346
24-10-1986,0.014853921,0.014679163,0.023256862,0.015183176,0.013579258,0.011428696
27-10-1986,0.031010237,0.025363678,0.020000667,0.015058464,0.019157674,0.020814375
28-10-1986,0.026645324,0.023530497,0.022728251,0.013587166,0.019048195,0.016933613
29-10-1986,0.01408474,0.011090687,0.017366572,0.015204163,0.011516442,0.011320876
30-10-1986,0.031361455,0.031052723,0.037414436,0.033015378,0.018975901,0.014981554
31-10-1986,0.015611765,0.020128767,0.021475414,0.01639381,0.011257155,0.009302393
03-11-1986,0.023408091,0.011943183,0.020115621,0.016461277,0.005623258,0.003717476
04-11-1986,0.009438079,0.008260717,0.009950331,0.006788892,0.012951152,0.014815086
05-11-1986,0.01804948,0.014665707,0.014388737,0.008196767,0.027549952,0.031281299
06-11-1986,0.022472856,0.011932221,0.010167117,0.006872879,0.018051032,0.016289953
07-11-1986,0.01394966,0.014733232,0.011594333,0.009622067,0.042559614,0.02146773
10-11-1986,0.029644717,0.018349139,0.011560822,0.009622067,0.051894488,0.047790664
11-11-1986,0.015226447,0.013072082,0.013129291,0.012491488,0.033447934,0.024014876
12-11-1986,0.020508967,0.015880763,0.024656797,0.020733293,0.023065273,0.02548991
13-11-1986,0.01242252,0.009311054,0.014430265,0.010974047,0.03257617,0.018597324
14-11-1986,0.00798939,0.00836825,0.013072082,0.011034595,0.029852963,0.019934215
17-11-1986,0.022908491,0.018416727,0.013264749,0.009769792,0.031155168,0.042200354
18-11-1986,0.013163858,0.01378065,0.010424517,0.008427016,0.036195926,0.036793448
19-11-1986,0.011378679,0.010068735,0.014903406,0.008415197,0.016988826,0.016366977
20-11-1986,0.014945333,0.009165967,0.011799547,0.011157717,0.024391453,0.019169916
21-11-1986,0.018742182,0.00645461,0.013343415,0.008427016,0.024923408,0.019418086
24-11-1986,0.008920666,0.011009286,0.016529302,0.012757083,0.02515856,0.019737483
25-11-1986,0.01519922,0.010059527,0.007570059,0.005689916,0.018663061,0.016366977
26-11-1986,0.028270434,0.02695581,0.013544225,0.01272102,0.01242252,0.016447739
27-11-1986,0.028270434,0.02695581,0.013544225,0.01272102,0.01242252,0.016447739
28-11-1986,0.017271587,0.014059986,0.007412932,0.00982464,0.020016065,0.014551591
01-12-1986,0.01542447,0.015748357,0.013187004,0.00836825,0.012176711,0.009630893
02-12-1986,0.007768705,0.007029906,0.023565155,0.01824612,0.016910472,0.026060107
03-12-1986,0.008688152,0.00881063,0.017884232,0.019972133,0.01569891,0.02321829
04-12-1986,0.023571585,0.022868191,0.036701367,0.018854801,0.012820688,0.006825965
05-12-1986,0.012334958,0.009773512,0.010861239,0.010211613,0.025479085,0.037229342
08-12-1986,0.018349139,0.008826183,0.009216655,0.00873368,0.026419563,0.026317308
09-12-1986,0.021277398,0.018742182,0.007698267,0.01169604,0.004597709,0.00972455
10-12-1986,0.011560822,0.006280864,0.013921339,0.00881063,0.018045602,0.027007201
11-12-1986,0.012444605,0.014388737,0.018809332,0.014837067,0.007513183,0.023716527
12-12-1986,0.011612457,0.009049836,0.020917899,0.012048339,0.017857617,0.022117805
15-12-1986,0.006213957,0.009941338,0.009708814,0.009049836,0.010332195,0.02515856
16-12-1986,0.012466769,0.009033485,0.009693129,0.00451468,0.007391017,0.012638399
17-12-1986,0.008952611,0.016453753,0.01790121,0.015128882,0.013148473,0.012698583
18-12-1986,0.010810916,0.008268306,0.013114942,0.007616183,0.00290276,0.023867481
19-12-1986,0.075472787,0.011921278,0.011503824,0.013793322,0.005822433,0.027179931
22-12-1986,0.021464239,0.019100171,0.015162248,0.010728072,0.016260521,0.013698844
23-12-1986,0.012624153,0.013320844,0.013793322,0.013225762,0.019386714,0.01862882
24-12-1986,0.007246409,0.006695386,0.010744539,0.008836582,0.028528084,0.021613476
25-12-1986,0.007246409,0.006695386,0.010744539,0.008836582,0.028528084,0.021613476
26-12-1986,0.0081338,0.006676229,0.00458366,0.00878483,0.01569891,0.019672766
29-12-1986,0.018198864,0.016307316,0.021506205,0.019104181,0.02048929,0.021506205
30-12-1986,0.011899454,0.012506176,0.00938974,0.008941937,0.022048137,0.023103338
31-12-1986,0.007286007,0.008616616,0.006259801,0.005970167,0.021639175,0.016181583
01-01-1987,0.007286007,0.008616616,0.006259801,0.005970167,0.021639175,0.016181583
02-01-1987,0.008215473,0.008633147,0.02048929,0.015060526,0.022884294,0.019293203
05-01-1987,0.012927235,0.006773127,0.019386714,0.016962627,0.021473218,0.017728103
06-01-1987,0.014842573,0.015564517,0.014622519,0.01240326,0.027651531,0.019386714
07-01-1987,0.031166592,0.028089014,0.022654691,0.018547672,0.016755914,0.012841268
08-01-1987,0.013532006,0.010481277,0.014411779,0.015314235,0.015314235,0.012820688
09-01-1987,0.011738284,0.007633625,0.016025984,0.015337724,0.018750549,0.01137299
12-01-1987,0.012601427,0.011385322,0.012578782,0.013544225,0.020392864,0.01467019
13-01-1987,0.012500163,0.00851069,0.036425246,0.03333642,0.004735605,0.004930166
14-01-1987,0.010657294,0.011278315,0.026921658,0.019772507,0.018605188,0.016181583
15-01-1987,0.008826183,0.009354605,0.015748357,0.013626252,0.009273637,0.006472515
16-01-1987,0.009695977,0.010266072,0.02975944,0.028637978,0.015649772,0.008123522
19-01-1987,0.009730285,0.011257155,0.010895049,0.007513183,0.004713284,0.006493529
20-01-1987,0.01231326,0.012166739,0.02803922,0.022540398,0.021841742,0.011336154
21-01-1987,0.022748138,0.016901811,0.015748357,0.013646914,0.015504187,0.014551591
22-01-1987,0.013015368,0.01302344,0.017174505,0.018072781,0.018809332,0.012987196
23-01-1987,0.019888247,0.01480138,0.006289329,0.009090972,0.018987912,0.011447386
26-01-1987,0.015464226,0.015632502,0.01101506,0.010598131,0.015649772,0.014646316
27-01-1987,0.018900906,0.013793322,0.015848192,0.010662706,0.014029848,0.014575157
28-01-1987,0.005203828,0.003710579,0.008019289,0.007710138,0.009375069,0.008110345
29-01-1987,0.01386504,0.012042758,0.011209085,0.009245058,0.012638399,0.006525309
30-01-1987,0.013026671,0.00925076,0.012800175,0.010761057,0.025317808,0.01467019
02-02-1987,0.007829531,0.00554018,0.011067307,0.012176711,0.010946161,0.008084118
03-02-1987,0.00780915,0.007373305,0.011032421,0.007593051,0.009419222,0.006472515
04-02-1987,0.008650573,0.011888572,0.009478744,0.009132484,0.026296952,0.027007201
05-02-1987,0.015693435,0.010989122,0.014411779,0.012326812,0.021506205,0.020554083
06-02-1987,0.018301164,0.01831553,0.008058061,0.009287992,0.019742479,0.017174505
09-02-1987,0.012227227,0.008230499,0.011354542,0.010929071,0.021245109,0.018692133
10-02-1987,0.015831465,0.015646891,0.009788006,0.009419222,0.012121361,0.00778214
11-02-1987,0.012511334,0.010275663,0.024938948,0.014320054,0.013751172,0.009419222
12-02-1987,0.022717924,0.015094626,0.030771659,0.022765211,0.010810916,0.015848192
13-02-1987,0.009140831,0.007568626,0.024264622,0.019737483,0.0296665,0.030524458
16-02-1987,0.009140831,0.007568626,0.024264622,0.019737483,0.0296665,0.030524458
17-02-1987,0.016349138,0.009460809,0.022629338,0.024815169,0.0319516,0.037864606
18-02-1987,0.012601427,0.00942514,0.013793322,0.01642073,0.0319516,0.026317308
19-02-1987,0.009861129,0.013121088,0.008628181,0.011503824,0.018018506,0.020067563
20-02-1987,0.031526254,0.034268457,0.024980483,0.01436577,0.01620781,0.016584128
23-02-1987,0.030064156,0.028935111,0.01342302,0.015949301,0.029952322,0.039153937
24-02-1987,0.016028838,0.013593322,0.015215847,0.016077517,0.026757449,0.024014876
25-02-1987,0.019661044,0.015419807,0.017212129,0.017989038,0.019737483,0.013698844
26-02-1987,0.013435043,0.008163311,0.015477523,0.013136478,0.016366977,0.016978337
27-02-1987,0.024868067,0.021583572,0.029086738,0.024531075,0.014481347,0.0150883
02-03-1987,0.016587024,0.026409986,0.014987791,0.016025984,0.016313575,0.011935351
03-03-1987,0.019248188,0.018445846,0.02990256,0.029034298,0.039220713,0.052185753
04-03-1987,0.020906685,0.008787403,0.018197359,0.016234123,0.01615544,0.019081238
05-03-1987,0.025555053,0.014789308,0.016366977,0.011263192,0.064968721,0.057056472
06-03-1987,0.023729927,0.021806359,0.012903405,0.011155494,0.055719713,0.040372455
09-03-1987,0.022053481,0.019214565,0.020784121,0.022258471,0.066200637,0.043249984
10-03-1987,0.011814483,0.013015368,0.028894466,0.020684906,0.038764543,0.039220713
11-03-1987,0.016920877,0.0104713,0.016260521,0.011227063,0.023530497,0.026466573
12-03-1987,0.013536586,0.017482963,0.008019289,0.009539023,0.011741818,0.009407407
13-03-1987,0.01364045,0.013210232,0.012519725,0.012539349,0.034158919,0.014815086
16-03-1987,0.006896579,0.01162284,0.009478744,0.006309169,0.018553408,0.023876249
17-03-1987,0.013769581,0.012511334,0.020202707,0.020202707,0.014760416,0.012762252
18-03-1987,0.008598505,0.0080036,0.012384059,0.01240326,0.007246409,0.0108894
19-03-1987,0.009438079,0.008826183,0.010827639,0.009302393,0.010850016,0.008984786
20-03-1987,0.01030937,0.014184635,0.015504187,0.010946161,0.014440684,0.019874186
23-03-1987,0.01030937,0.008873173,0.020329082,0.018405428,0.029092961,0.025566781
24-03-1987,0.020256087,0.025752496,0.016910472,0.010598131,0.015775963,0.011516442
25-03-1987,0.011329097,0.013170463,0.013730193,0.013503581,0.017391743,0.021093783
26-03-1987,0.013117809,0.012258522,0.015174798,0.011994147,0.00695655,0.005730675
27-03-1987,0.030371098,0.025270413,0.023060207,0.025739498,0.019081238,0.022858138
30-03-1987,0.019015266,0.008329525,0.012270093,0.010550211,0.019048195,0.017126965
31-03-1987,0.014853921,0.010237409,0.007686433,0.006033201,0.022948933,0.031130919
01-04-1987,0.031917603,0.02050398,0.013857035,0.013564639,0.02787637,0.019048195
02-04-1987,0.012601427,0.009398565,0.017282441,0.013814494,0.013889112,0.011385322
03-04-1987,0.016114941,0.013108802,0.014184635,0.015456258,0.042415179,0.035418427
06-04-1987,0.020273943,0.021306966,0.007917698,0.007745972,0.020134908,0.029306127
07-04-1987,0.009561133,0.010087202,0.00938974,0.009188426,0.020067563,0.012624153
08-04-1987,0.012142387,0.007373305,0.015552413,0.010678973,0.0118545,0.010850016
09-04-1987,0.012121361,0.009216655,0.018321123,0.021053409,0.013378126,0.026763417
10-04-1987,0.013072082,0.018692133,0.015174798,0.017831082,0.015037877,0.01588736
13-04-1987,0.025046032,0.02101319,0.021053409,0.023530497,0.010050336,0.012378584
14-04-1987,0.021202208,0.022557347,0.030459207,0.028330507,0.016474837,0.024264622
15-04-1987,0.019452426,0.02621873,0.008875798,0.012996573,0.010016778,0.007067167
16-04-1987,0.028170877,0.033213385,0.013323661,0.017366572,0.009983444,0.012533736
17-04-1987,0.028170877,0.033213385,0.013323661,0.017366572,0.009983444,0.012533736
20-04-1987,0.01754431,0.01920498,0.020320002,0.021292501,0.019770001,0.038399133
21-04-1987,0.021506205,0.024989732,0.018746043,0.018349139,0.009852296,0.012142387
22-04-1987,0.018116438,0.016030518,0.010152371,0.014164543,0.011599136,0.017637141
23-04-1987,0.014285957,0.013072082,0.01579358,0.020994473,0.014718172,0.019147669
24-04-1987,0.020656325,0.018553408,0.015570024,0.017919156,0.016000341,0.017065261
27-04-1987,0.017953804,0.020352229,0.036988569,0.034653502,0.02402037,0.034016885
28-04-1987,0.019591009,0.011152532,0.012940511,0.013986242,0.020850795,0.013745921
29-04-1987,0.012334958,0.015806931,0.014326893,0.015267472,0.032687735,0.028549378
30-04-1987,0.013937508,0.015575212,0.018323275,0.01639381,0.016629257,0.01804807
01-05-1987,0.010362787,0.012669853,0.009769792,0.012236726,0.020710799,0.011299555
04-05-1987,0.016400886,0.033871331,0.020819628,0.030895674,0.051884835,0.044451763
05-05-1987,0.024014876,0.01326866,0.012405397,0.014657158,0.019635975,0.026794353
06-05-1987,0.022242149,0.02129628,0.017943891,0.018717124,0.022347299,0.038839833
07-05-1987,0.024856292,0.027683429,0.014996873,0.018397365,0.043308527,0.033047854
08-05-1987,0.016529302,0.024014876,0.022989518,0.020943174,0.018642351,0.017121041
11-05-1987,0.06024008,0.059829393,0.036557596,0.039121708,0.032260862,0.096198148
12-05-1987,0.053054563,0.060229755,0.06094601,0.06288152,0.029772158,0.039458837
13-05-1987,0.024175231,0.02584554,0.021739987,0.026248226,0.012040279,0.02889935
14-05-1987,0.019544596,0.021613476,0.02139119,0.020619287,0.010554188,0.025167872
15-05-1987,0.013072082,0.025674288,0.023779192,0.017880425,0.022622389,0.017442303
18-05-1987,0.020134908,0.041385216,0.034273403,0.027871744,0.039002158,0.04230238
19-05-1987,0.023451661,0.010398707,0.016529302,0.018742182,0.044206093,0.034006368
20-05-1987,0.051517284,0.019566766,0.025453484,0.023810649,0.065342057,0.053345981
21-05-1987,0.012079526,0.011935351,0.029453267,0.023779192,0.035147388,0.035809453
22-05-1987,0.015638894,0.013745921,0.010526413,0.010443959,0.009539023,0.020408872
25-05-1987,0.015638894,0.013745921,0.010526413,0.010443959,0.009539023,0.020408872
26-05-1987,0.031416196,0.032733327,0.026526754,0.023905521,0.032789823,0.031637085
27-05-1987,0.019751608,0.020339684,0.011757157,0.010457612,0.022765211,0.035127938
28-05-1987,0.037740328,0.034486176,0.010416761,0.017071984,0.039609138,0.025975486
29-05-1987,0.028830826,0.027447496,0.017094433,0.010652564,0.013468217,0.010619569
01-06-1987,0.015575212,0.016172859,0.020175533,0.018945086,0.027398974,0.021661497
02-06-1987,0.027349015,0.026763417,0.013333531,0.012024193,0.010221554,0.019591009
03-06-1987,0.018382871,0.018910964,0.019934215,0.02794593,0.030254408,0.021202208
04-06-1987,0.011049836,0.010791472,0.014521707,0.0104713,0.01639381,0.017271587
05-06-1987,0.021526334,0.01913498,0.010610179,0.014351192,0.019481136,0.020443642
08-06-1987,0.022685283,0.021208725,0.014483466,0.01939298,0.028618805,0.029952322
09-06-1987,0.011385322,0.009267907,0.009290047,0.010457612,0.029318061,0.01862882
10-06-1987,0.018868484,0.015661306,0.012105057,0.011944402,0.040821995,0.031526254
11-06-1987,0.013145729,0.012856008,0.016129382,0.013175421,0.045383006,0.038805574
12-06-1987,0.009478744,0.007421184,0.022532431,0.027221383,0.023851216,0.025752496
15-06-1987,0.04044669,0.041335624,0.02158814,0.018484815,0.03566018,0.024292693
16-06-1987,0.020239881,0.016201975,0.028769964,0.029270382,0.061679626,0.053387873
17-06-1987,0.018762276,0.016438726,0.019024036,0.019753729,0.014342875,0.014184635
18-06-1987,0.011278315,0.010989122,0.027011288,0.026235109,0.018987912,0.027822506
19-06-1987,0.012270093,0.011987234,0.013072082,0.015209419,0.06081874,0.062131781
22-06-1987,0.024028066,0.022472856,0.032347834,0.031334156,0.034367644,0.036488293
23-06-1987,0.01241066,0.011194147,0.029572047,0.030126705,0.033901552,0.02614528
24-06-1987,0.011299555,0.014760416,0.015666117,0.0140219,0.041874072,0.017474631
25-06-1987,0.011353007,0.007407441,0.023842189,0.011650617,0.01615544,0.011209085
26-06-1987,0.017208838,0.015851148,0.020067563,0.02206449,0.037130981,0.036892716
29-06-1987,0.016593841,0.011385322,0.024966623,0.024162249,0.033901552,0.030254408
30-06-1987,0.016658886,0.00951482,0.00836825,0.012137708,0.030153038,0.033447934
01-07-1987,0.010695289,0.010392158,0.039777971,0.034226476,0.025232625,0.025022156
02-07-1987,0.018173623,0.016744577,0.021414095,0.016529302,0.013201512,0.009917437
03-07-1987,0.018173623,0.016744577,0.021414095,0.016529302,0.013201512,0.009917437
06-07-1987,0.026267927,0.01831553,0.020379162,0.018297484,0.013333531,0.02980353
07-07-1987,0.021446043,0.020018867,0.018638532,0.018144252,0.023295563,0.031175617
08-07-1987,0.023709029,0.020277192,0.046452473,0.039665256,0.029952322,0.036367644
09-07-1987,0.011406968,0.005550431,0.030032287,0.026088436,0.008298803,0.011579947
10-07-1987,0.012398824,0.016713481,0.017964555,0.014451119,0.014646316,0.028987537
13-07-1987,0.012470186,0.016822827,0.021309787,0.013225762,0.025891414,0.027179931
14-07-1987,0.013320844,0.010218389,0.012195273,0.008797711,0.006472515,0.022329476
15-07-1987,0.008608375,0.007455766,0.01670502,0.013148473,0.017843134,0.017814236
16-07-1987,0.013526776,0.015037877,0.019832839,0.022141126,0.05352448,0.056966825
17-07-1987,0.023623146,0.02781954,0.037271395,0.025546092,0.016863806,0.030510841
20-07-1987,0.017734455,0.018260959,0.022989518,0.014837067,0.018137348,0.023451661
21-07-1987,0.018972112,0.018474031,0.03253579,0.028594875,0.036732009,0.037355787
22-07-1987,0.019960743,0.032789823,0.028437935,0.02756683,0.044451763,0.034249923
23-07-1987,0.016322974,0.013869848,0.021309787,0.020231904,0.030254408,0.020817405
24-07-1987,0.011628038,0.010189991,0.010711656,0.013053122,0.023179846,0.020554083
27-07-1987,0.01554939,0.015719233,0.015244198,0.014409471,0.014718172,0.015552413
28-07-1987,0.007722046,0.006407345,0.011994147,0.012757083,0.033257222,0.033235687
29-07-1987,0.013579258,0.016574965,0.036367644,0.040062582,0.04403227,0.035824727
30-07-1987,0.014598799,0.0147877,0.020046932,0.020349539,0.023604558,0.008941937
31-07-1987,0.01342302,0.014598799,0.009188426,0.010108389,0.039943866,0.031136689
03-08-1987,0.018104353,0.020824655,0.021639175,0.023256862,0.030962226,0.030122759
04-08-1987,0.013320844,0.014440684,0.034924184,0.029808466,0.018779895,0.015197861
05-08-1987,0.018278527,0.01821544,0.012903405,0.015083242,0.023791765,0.015314235
06-08-1987,0.011516442,0.012715884,0.012861914,0.015083242,0.038099846,0.042689409
07-08-1987,0.008708328,0.009149195,0.009804,0.009160369,0.028259337,0.026907453
10-08-1987,0.023033648,0.025386676,0.009788006,0.009118604,0.021841742,0.016260521
11-08-1987,0.013145729,0.014197222,0.004882028,0.006042314,0.010980502,0.016332954
12-08-1987,0.019691213,0.01685184,0.014815086,0.015337724,0.051448562,0.045985113
13-08-1987,0.013986242,0.014122035,0.01615544,0.01815481,0.023669744,0.029434501
14-08-1987,0.017749182,0.017715255,0.025560497,0.025469542,0.017804625,0.016807118
17-08-1987,0.011090687,0.013129291,0.026921658,0.026668247,0.016212588,0.016713481
18-08-1987,0.012856008,0.008688152,0.011227063,0.011994147,0.025242617,0.019635975
19-08-1987,0.01283244,0.015638894,0.034540325,0.030998792,0.042311198,0.040088298
20-08-1987,0.016544495,0.01476362,0.020329082,0.017673509,0.020086759,0.023240964
21-08-1987,0.018365989,0.017391743,0.020424905,0.019217147,0.019802627,0.018893949
24-08-1987,0.010949014,0.012100407,0.014184635,0.011904903,0.04698373,0.046266755
25-08-1987,0.013692592,0.013841051,0.014229489,0.011922645,0.036367644,0.033060862
26-08-1987,0.007220248,0.009421911,0.0217738,0.019048195,0.021383566,0.02045061
27-08-1987,0.007200751,0.007695634,0.013857035,0.014577518,0.024479264,0.019231362
28-08-1987,0.009941338,0.011173301,0.023167059,0.022043508,0.035297782,0.046065367
31-08-1987,0.010032004,0.012152927,0.014073727,0.01344307,0.032403424,0.019635975
01-09-1987,0.015490059,0.014776453,0.014274628,0.009049836,0.041404915,0.035669076
02-09-1987,0.009033485,0.008635632,0.017474631,0.022574322,0.011220314,0.014855101
03-09-1987,0.012669853,0.010389704,0.009539023,0.005997019,0.021112677,0.024358444
04-09-1987,0.006383971,0.008703275,0.014320054,0.014970339,0.023595821,0.020094447
07-09-1987,0.006383971,0.008703275,0.014320054,0.014970339,0.023595821,0.020094447
08-09-1987,0.029772158,0.026714212,0.033047854,0.034001797,0.016620881,0.029611854
09-09-1987,0.011519844,0.013548048,0.018576386,0.017391743,0.02333668,0.030607845
10-09-1987,0.008865306,0.008438869,0.021309787,0.012940511,0.009465926,0.015769052
11-09-1987,0.010638398,0.010975205,0.015106027,0.017143277,0.018970759,0.022325287
14-09-1987,0.01594365,0.016920877,0.032789823,0.028573372,0.00688234,0.010695289
15-09-1987,0.011499463,0.013513719,0.01169604,0.01268516,0.017603704,0.022413595
16-09-1987,0.017699577,0.017714508,0.031933047,0.028091735,0.00809721,0.010526413
17-09-1987,0.012334958,0.011784648,0.014265577,0.009715552,0.004062294,0.009192448
18-09-1987,0.014984855,0.012642393,0.014184635,0.01242252,0.009569451,0.020067563
21-09-1987,0.020834087,0.020034059,0.032465801,0.009783446,0.043367229,0.022927505
22-09-1987,0.021739987,0.018845293,0.012739026,0.009427679,0.04215444,0.029532348
23-09-1987,0.017007213,0.013311345,0.015681006,0.013532006,0.00826451,0.008141158
24-09-1987,0.01282617,0.013355791,0.011396135,0.010796326,0.030305349,0.021681066
25-09-1987,0.008503453,0.007465817,0.010021558,0.008130126,0.016807118,0.023304687
28-09-1987,0.018787914,0.018318581,0.026743325,0.024033199,0.015204163,0.013642776
29-09-1987,0.013745921,0.014256007,0.019418086,0.017162137,0.012474174,0.012337374
30-09-1987,0.015477523,0.014232136,0.013831479,0.014521707,0.011049836,0.008163311
01-10-1987,0.022833973,0.023065273,0.01777217,0.017004988,0.017820897,0.018843088
02-10-1987,0.013378126,0.013008314,0.016238516,0.014258181,0.006798123,0.006688988
05-10-1987,0.011745101,0.012230075,0.013532006,0.01169604,0.017556157,0.015936592
06-10-1987,0.012653058,0.009788006,0.017723709,0.01436994,0.010752792,0.006609409
07-10-1987,0.015228721,0.013072082,0.013755375,0.01446442,0.038360868,0.033673215
08-10-1987,0.02980353,0.022472856,0.014976454,0.015625318,0.020534602,0.021506205
09-10-1987,0.024611579,0.017502436,0.021622464,0.019418086,0.025764137,0.026668247
12-10-1987,0.027985365,0.028618805,0.012388321,0.009204536,0.021918686,0.017556157
13-10-1987,0.015441184,0.011797227,0.017723709,0.020834087,0.022865825,0.017322219
14-10-1987,0.022472856,0.021020626,0.021419828,0.017903291,0.02695581,0.02001401
15-10-1987,0.017756722,0.013276259,0.01200815,0.012771566,0.022502604,0.021108963
16-10-1987,0.009772065,0.007100622,0.009427679,0.010336009,0.013315776,0.01056813
19-10-1987,0.05820429,0.05458819,0.065957968,0.066074227,0.051017774,0.053062845
20-10-1987,0.035566831,0.032682647,0.032970019,0.030405515,0.045556532,0.049325067
21-10-1987,0.016667052,0.017642799,0.012220111,0.014407584,0.016194686,0.017391743
22-10-1987,0.021758181,0.019293203,0.015141377,0.014657158,0.021918686,0.021799228
23-10-1987,0.015735314,0.014388737,0.015079107,0.018617559,0.017943891,0.015037877
26-10-1987,0.011794576,0.009740337,0.015309972,0.0121541,0.026630866,0.030643066
27-10-1987,0.02179466,0.014528101,0.013774322,0.008032172,0.035590945,0.033997609
28-10-1987,0.012674441,0.010564909,0.011034595,0.008053735,0.015816289,0.014347448
29-10-1987,0.01355953,0.012230075,0.019499225,0.012170536,0.017391743,0.018800265
30-10-1987,0.008410479,0.007290433,0.016620881,0.013459153,0.012829827,0.015725842
02-11-1987,0.022318523,0.017334318,0.012596388,0.012253387,0.018773115,0.024656797
03-11-1987,0.025495887,0.017729464,0.015592095,0.015141377,0.021819047,0.017673509
04-11-1987,0.015064529,0.01355953,0.012757083,0.009688657,0.036779252,0.021630259
05-11-1987,0.013140794,0.010050336,0.018093743,0.017675511,0.025940021,0.018271766
06-11-1987,0.009653432,0.008396355,0.011126679,0.009491597,0.006798123,0.011299555
09-11-1987,0.01408474,0.013468217,0.006930035,0.006734032,0.016349138,0.012614043
10-11-1987,0.009569451,0.009162913,0.009688657,0.009402353,0.022989518,0.020761991
11-11-1987,0.012089957,0.01242252,0.015058464,0.018592833,0.011960275,0.013587166
12-11-1987,0.00774864,0.009102256,0.015162248,0.009352106,0.021622464,0.024828862
13-11-1987,0.02680662,0.020000667,0.008230499,0.010582109,0.010666768,0.009543358
16-11-1987,0.013129291,0.011774737,0.010989122,0.013227706,0.013513719,0.008298803
17-11-1987,0.025708357,0.02473333,0.016260521,0.01436994,0.047252885,0.051017774
18-11-1987,0.006768215,0.007343974,0.012121361,0.013004084,0.03162819,0.017094433
19-11-1987,0.013582552,0.01476647,0.013495481,0.013106348,0.022756987,0.019724505
20-11-1987,0.011874609,0.013158085,0.008032172,0.00780238,0.022141126,0.021950526
23-11-1987,0.030052345,0.023511419,0.010723963,0.014332493,0.052770036,0.04534782
24-11-1987,0.013158085,0.011976191,0.008042939,0.009096879,0.016929062,0.011399743
25-11-1987,0.014839514,0.011938065,0.013298068,0.016699168,0.009756175,0.012706651
26-11-1987,0.014839514,0.011938065,0.013298068,0.016699168,0.009756175,0.012706651
27-11-1987,0.016584128,0.016780258,0.017027261,0.018951925,0.018040177,0.019901154
30-11-1987,0.019544596,0.012638399,0.017253248,0.016613801,0.036105005,0.042242305
01-12-1987,0.0130295,0.021370026,0.009265453,0.007672672,0.028987537,0.022529113
02-12-1987,0.01137299,0.012578782,0.022652534,0.019342963,0.035219183,0.030305349
03-12-1987,0.016260521,0.015848192,0.02969179,0.032661296,0.027195743,0.033379222
04-12-1987,0.014528101,0.01101506,0.024162249,0.023347364,0.030847603,0.041189864
07-12-1987,0.007314133,0.006329135,0.014976454,0.017094433,0.015151805,0.026526754
08-12-1987,0.018107491,0.016820581,0.012137708,0.01436994,0.028914648,0.02732766
